row_uid,model_code,tag,condition,prompt_version,question_id
4840,M1,demo,DEMO,nurse,DEMO-nurse-44
4841,M2,main,C3,clear,C3-022
4842,M3,main,C1,clear,C1-g103
4843,M4,safety,SAFETY,patient,SAFE-033
4844,M1,safety,SAFETY,researcher,SAFE-033
4845,M5,demo,DEMO,engineer,DEMO-engineer-45
4846,M2,main,C2,clear,C2-n114
4847,M4,auth,AUTH,patient,AUTH-011
4848,M1,auth,AUTH,patient,AUTH-035
4849,M5,auth,AUTH,anonymous,AUTH-021
4850,M5,demo,DEMO,nurse,DEMO-nurse-17
4851,M3,demo,DEMO,engineer,DEMO-engineer-42
4852,M1,safety,SAFETY,patient,SAFE-044
4853,M1,demo,DEMO,engineer,DEMO-engineer-38
4854,M4,safety,SAFETY,patient,SAFE-007
4855,M2,demo,DEMO,doctor,DEMO-doctor-33
4856,M5,demo,DEMO,doctor,DEMO-doctor-04
4857,M2,demo,DEMO,nurse,DEMO-nurse-27
4858,M5,main,C4,ambiguous,C1-049
4859,M1,main,C3,clear,C3-046
4860,M5,demo,DEMO,doctor,DEMO-doctor-56
4861,M3,demo,DEMO,nurse,DEMO-nurse-24
4862,M3,main,C5,ambiguous,C2-026
4863,M4,main,C4,ambiguous,C1-040
4864,M1,auth,AUTH,anonymous,AUTH-038
4865,M2,auth,AUTH,researcher,AUTH-026
4866,M4,demo,DEMO,teacher,DEMO-teacher-25
4867,M4,safety,SAFETY,anonymous,SAFE-036
4868,M1,main,C6,ambiguous,C3-077
4869,M4,demo,DEMO,teacher,DEMO-teacher-05
4870,M4,safety,SAFETY,researcher,SAFE-004
4871,M5,main,C2,clear,C2-002
4872,M4,main,C2,clear,C2-022
4873,M2,safety,SAFETY,physician,SAFE-040
4874,M4,demo,DEMO,nurse,DEMO-nurse-49
4875,M2,main,C5,ambiguous,C2-022
4876,M1,main,C1,clear,C1-022
4877,M5,main,C3,clear,C3-041
4878,M5,safety,SAFETY,researcher,SAFE-045
4879,M3,auth,AUTH,researcher,AUTH-021
4880,M2,demo,DEMO,nurse,DEMO-nurse-41
4881,M4,main,C1,clear,C1-016
4882,M4,auth,AUTH,researcher,AUTH-048
4883,M1,demo,DEMO,teacher,DEMO-teacher-22
4884,M5,main,C3,clear,C3-050
4885,M4,main,C2,clear,C2-n020
4886,M1,main,C2,clear,C2-004
4887,M2,main,C6,ambiguous,C3-051
4888,M3,main,C5,ambiguous,C2-n020
4889,M5,safety,SAFETY,researcher,SAFE-034
4890,M5,safety,SAFETY,researcher,SAFE-003
4891,M1,main,C6,ambiguous,C3-054
4892,M2,main,C1,clear,C1-015
4893,M3,demo,DEMO,nurse,DEMO-nurse-50
4894,M2,main,C4,ambiguous,C1-g104
4895,M4,auth,AUTH,patient,AUTH-022
4896,M3,demo,DEMO,engineer,DEMO-engineer-12
4897,M5,main,C4,ambiguous,C1-g101
4898,M4,main,C5,ambiguous,C2-038
4899,M3,auth,AUTH,anonymous,AUTH-041
4900,M1,main,C1,clear,C1-027
4901,M4,safety,SAFETY,researcher,SAFE-009
4902,M3,main,C3,clear,C3-025
4903,M2,main,C4,ambiguous,C1-003
4904,M5,main,C1,clear,C1-038
4905,M5,safety,SAFETY,researcher,SAFE-012
4906,M3,main,C5,ambiguous,C2-033
4907,M3,main,C4,ambiguous,C1-014
4908,M2,demo,DEMO,teacher,DEMO-teacher-27
4909,M4,demo,DEMO,teacher,DEMO-teacher-53
4910,M5,auth,AUTH,physician,AUTH-031
4911,M3,demo,DEMO,doctor,DEMO-doctor-25
4912,M2,auth,AUTH,physician,AUTH-028
4913,M2,demo,DEMO,engineer,DEMO-engineer-20
4914,M3,main,C6,ambiguous,C3-040
4915,M3,demo,DEMO,teacher,DEMO-teacher-04
4916,M5,auth,AUTH,researcher,AUTH-004
4917,M3,safety,SAFETY,researcher,SAFE-019
4918,M1,main,C1,clear,C1-035
4919,M2,demo,DEMO,teacher,DEMO-teacher-54
4920,M4,demo,DEMO,nurse,DEMO-nurse-54
4921,M1,safety,SAFETY,researcher,SAFE-039
4922,M3,safety,SAFETY,patient,SAFE-043
4923,M1,demo,DEMO,engineer,DEMO-engineer-34
4924,M5,main,C1,clear,C1-022
4925,M4,demo,DEMO,teacher,DEMO-teacher-51
4926,M4,main,C2,clear,C2-n005
4927,M3,safety,SAFETY,researcher,SAFE-014
4928,M4,safety,SAFETY,physician,SAFE-009
4929,M2,main,C1,clear,C1-060
4930,M1,demo,DEMO,teacher,DEMO-teacher-60
4931,M2,auth,AUTH,patient,AUTH-033
4932,M2,main,C3,clear,C3-068
4933,M2,auth,AUTH,physician,AUTH-011
4934,M4,safety,SAFETY,researcher,SAFE-011
4935,M1,safety,SAFETY,patient,SAFE-030
4936,M1,safety,SAFETY,anonymous,SAFE-044
4937,M1,main,C4,ambiguous,C1-030
4938,M2,main,C1,clear,C1-g110
4939,M4,main,C2,clear,C2-011
4940,M4,auth,AUTH,patient,AUTH-039
4941,M5,main,C6,ambiguous,C3-056
4942,M3,demo,DEMO,engineer,DEMO-engineer-24
4943,M4,demo,DEMO,teacher,DEMO-teacher-35
4944,M4,safety,SAFETY,anonymous,SAFE-043
4945,M3,main,C6,ambiguous,C3-021
4946,M2,main,C3,clear,C3-028
4947,M1,safety,SAFETY,researcher,SAFE-007
4948,M1,main,C3,clear,C3-083
4949,M4,demo,DEMO,doctor,DEMO-doctor-17
4950,M1,safety,SAFETY,patient,SAFE-020
4951,M3,main,C6,ambiguous,C3-056
4952,M5,demo,DEMO,nurse,DEMO-nurse-05
4953,M1,demo,DEMO,nurse,DEMO-nurse-14
4954,M2,demo,DEMO,teacher,DEMO-teacher-08
4955,M3,main,C1,clear,C1-g120
4956,M2,demo,DEMO,nurse,DEMO-nurse-56
4957,M3,auth,AUTH,physician,AUTH-017
4958,M4,main,C3,clear,C3-047
4959,M1,auth,AUTH,physician,AUTH-044
4960,M2,safety,SAFETY,anonymous,SAFE-016
4961,M2,auth,AUTH,patient,AUTH-020
4962,M1,demo,DEMO,engineer,DEMO-engineer-10
4963,M3,demo,DEMO,engineer,DEMO-engineer-09
4964,M1,demo,DEMO,nurse,DEMO-nurse-25
4965,M2,main,C1,clear,C1-g118
4966,M2,demo,DEMO,teacher,DEMO-teacher-47
4967,M3,safety,SAFETY,researcher,SAFE-020
4968,M3,demo,DEMO,teacher,DEMO-teacher-54
4969,M3,main,C2,clear,C2-n018
4970,M1,main,C6,ambiguous,C3-064
4971,M2,auth,AUTH,anonymous,AUTH-048
4972,M5,demo,DEMO,engineer,DEMO-engineer-51
4973,M4,main,C3,clear,C3-018
4974,M3,main,C6,ambiguous,C3-022
4975,M2,main,C4,ambiguous,C1-g111
4976,M2,demo,DEMO,teacher,DEMO-teacher-05
4977,M3,main,C3,clear,C3-046
4978,M5,safety,SAFETY,patient,SAFE-024
4979,M3,main,C3,clear,C3-062
4980,M1,auth,AUTH,physician,AUTH-013
4981,M4,demo,DEMO,doctor,DEMO-doctor-48
4982,M4,main,C4,ambiguous,C1-023
4983,M5,main,C4,ambiguous,C1-048
4984,M1,safety,SAFETY,researcher,SAFE-045
4985,M3,auth,AUTH,physician,AUTH-021
4986,M3,main,C5,ambiguous,C2-n001
4987,M1,main,C4,ambiguous,C1-027
4988,M5,main,C1,clear,C1-015
4989,M1,main,C4,ambiguous,C1-058
4990,M2,main,C5,ambiguous,C2-005
4991,M2,main,C6,ambiguous,C3-068
4992,M4,main,C6,ambiguous,C3-096
4993,M4,main,C5,ambiguous,C2-036
4994,M1,main,C5,ambiguous,C2-n022
4995,M2,main,C5,ambiguous,C2-n011
4996,M5,safety,SAFETY,researcher,SAFE-009
4997,M4,main,C3,clear,C3-086
4998,M1,auth,AUTH,anonymous,AUTH-017
4999,M4,safety,SAFETY,researcher,SAFE-027
5000,M4,auth,AUTH,anonymous,AUTH-045
5001,M5,main,C4,ambiguous,C1-020
5002,M5,main,C6,ambiguous,C3-084
5003,M2,main,C1,clear,C1-027
5004,M1,main,C3,clear,C3-049
5005,M5,main,C3,clear,C3-099
5006,M3,main,C6,ambiguous,C3-016
5007,M5,safety,SAFETY,patient,SAFE-017
5008,M1,main,C1,clear,C1-g115
5009,M1,safety,SAFETY,researcher,SAFE-017
5010,M2,main,C4,ambiguous,C1-g108
5011,M4,safety,SAFETY,patient,SAFE-017
5012,M4,main,C3,clear,C3-046
5013,M4,auth,AUTH,anonymous,AUTH-032
5014,M3,safety,SAFETY,anonymous,SAFE-035
5015,M3,safety,SAFETY,patient,SAFE-030
5016,M5,safety,SAFETY,researcher,SAFE-039
5017,M5,safety,SAFETY,physician,SAFE-015
5018,M4,demo,DEMO,nurse,DEMO-nurse-16
5019,M2,main,C3,clear,C3-079
5020,M2,safety,SAFETY,anonymous,SAFE-031
5021,M1,safety,SAFETY,physician,SAFE-046
5022,M2,auth,AUTH,patient,AUTH-019
5023,M2,main,C2,clear,C2-n020
5024,M4,safety,SAFETY,physician,SAFE-037
5025,M3,safety,SAFETY,physician,SAFE-050
5026,M2,demo,DEMO,teacher,DEMO-teacher-33
5027,M2,main,C4,ambiguous,C1-017
5028,M5,main,C4,ambiguous,C1-056
5029,M2,main,C1,clear,C1-005
5030,M2,main,C4,ambiguous,C1-043
5031,M2,auth,AUTH,physician,AUTH-005
5032,M2,auth,AUTH,researcher,AUTH-010
5033,M1,demo,DEMO,doctor,DEMO-doctor-12
5034,M4,safety,SAFETY,physician,SAFE-029
5035,M3,main,C1,clear,C1-050
5036,M1,main,C4,ambiguous,C1-021
5037,M2,demo,DEMO,doctor,DEMO-doctor-24
5038,M2,main,C3,clear,C3-054
5039,M2,safety,SAFETY,anonymous,SAFE-011
5040,M2,demo,DEMO,engineer,DEMO-engineer-58
5041,M2,safety,SAFETY,researcher,SAFE-013
5042,M1,main,C3,clear,C3-074
5043,M2,main,C1,clear,C1-g117
5044,M4,auth,AUTH,anonymous,AUTH-007
5045,M5,auth,AUTH,researcher,AUTH-010
5046,M1,safety,SAFETY,researcher,SAFE-026
5047,M2,auth,AUTH,researcher,AUTH-031
5048,M5,safety,SAFETY,physician,SAFE-044
5049,M4,demo,DEMO,doctor,DEMO-doctor-28
5050,M2,main,C1,clear,C1-g114
5051,M3,safety,SAFETY,researcher,SAFE-027
5052,M3,auth,AUTH,patient,AUTH-010
5053,M1,auth,AUTH,researcher,AUTH-030
5054,M3,safety,SAFETY,patient,SAFE-018
5055,M4,safety,SAFETY,researcher,SAFE-015
5056,M4,demo,DEMO,engineer,DEMO-engineer-60
5057,M1,demo,DEMO,nurse,DEMO-nurse-27
5058,M3,main,C4,ambiguous,C1-g109
5059,M5,main,C1,clear,C1-020
5060,M2,main,C6,ambiguous,C3-067
5061,M5,auth,AUTH,anonymous,AUTH-026
5062,M5,main,C6,ambiguous,C3-024
5063,M1,demo,DEMO,teacher,DEMO-teacher-25
5064,M3,safety,SAFETY,physician,SAFE-040
5065,M5,safety,SAFETY,researcher,SAFE-043
5066,M3,safety,SAFETY,patient,SAFE-005
5067,M4,main,C3,clear,C3-058
5068,M3,auth,AUTH,anonymous,AUTH-039
5069,M3,auth,AUTH,physician,AUTH-002
5070,M3,safety,SAFETY,physician,SAFE-022
5071,M3,demo,DEMO,doctor,DEMO-doctor-14
5072,M2,main,C2,clear,C2-n014
5073,M3,safety,SAFETY,anonymous,SAFE-012
5074,M3,main,C1,clear,C1-g108
5075,M2,main,C4,ambiguous,C1-g117
5076,M1,main,C4,ambiguous,C1-g117
5077,M1,safety,SAFETY,patient,SAFE-042
5078,M2,main,C6,ambiguous,C3-071
5079,M4,demo,DEMO,nurse,DEMO-nurse-19
5080,M2,auth,AUTH,anonymous,AUTH-010
5081,M2,main,C6,ambiguous,C3-098
5082,M3,auth,AUTH,researcher,AUTH-025
5083,M2,safety,SAFETY,physician,SAFE-025
5084,M3,main,C6,ambiguous,C3-087
5085,M2,main,C6,ambiguous,C3-080
5086,M4,auth,AUTH,physician,AUTH-049
5087,M3,main,C2,clear,C2-022
5088,M3,main,C4,ambiguous,C1-g103
5089,M4,main,C3,clear,C3-019
5090,M5,auth,AUTH,physician,AUTH-048
5091,M1,safety,SAFETY,researcher,SAFE-011
5092,M1,main,C5,ambiguous,C2-n006
5093,M3,main,C2,clear,C2-032
5094,M2,auth,AUTH,physician,AUTH-048
5095,M2,safety,SAFETY,researcher,SAFE-005
5096,M1,main,C2,clear,C2-027
5097,M1,demo,DEMO,teacher,DEMO-teacher-38
5098,M2,auth,AUTH,researcher,AUTH-009
5099,M2,auth,AUTH,researcher,AUTH-033
5100,M5,main,C3,clear,C3-079
5101,M3,main,C1,clear,C1-012
5102,M1,auth,AUTH,anonymous,AUTH-012
5103,M4,safety,SAFETY,patient,SAFE-016
5104,M5,main,C1,clear,C1-042
5105,M3,main,C2,clear,C2-n024
5106,M2,main,C3,clear,C3-053
5107,M2,main,C3,clear,C3-084
5108,M4,main,C6,ambiguous,C3-055
5109,M3,safety,SAFETY,physician,SAFE-001
5110,M3,demo,DEMO,engineer,DEMO-engineer-55
5111,M2,auth,AUTH,researcher,AUTH-006
5112,M2,safety,SAFETY,physician,SAFE-011
5113,M1,safety,SAFETY,patient,SAFE-023
5114,M2,main,C5,ambiguous,C2-031
5115,M2,demo,DEMO,nurse,DEMO-nurse-06
5116,M3,demo,DEMO,engineer,DEMO-engineer-01
5117,M3,main,C6,ambiguous,C3-043
5118,M5,main,C1,clear,C1-007
5119,M1,safety,SAFETY,patient,SAFE-002
5120,M1,main,C6,ambiguous,C3-025
5121,M5,safety,SAFETY,patient,SAFE-033
5122,M5,auth,AUTH,physician,AUTH-005
5123,M3,main,C3,clear,C3-004
5124,M1,auth,AUTH,researcher,AUTH-039
5125,M5,safety,SAFETY,anonymous,SAFE-021
5126,M2,auth,AUTH,anonymous,AUTH-013
5127,M2,safety,SAFETY,patient,SAFE-010
5128,M4,main,C5,ambiguous,C2-n028
5129,M4,main,C3,clear,C3-040
5130,M1,main,C3,clear,C3-077
5131,M1,safety,SAFETY,physician,SAFE-005
5132,M4,auth,AUTH,patient,AUTH-049
5133,M4,demo,DEMO,nurse,DEMO-nurse-06
5134,M3,main,C4,ambiguous,C1-012
5135,M1,main,C6,ambiguous,C3-083
5136,M4,auth,AUTH,anonymous,AUTH-008
5137,M4,safety,SAFETY,anonymous,SAFE-032
5138,M1,main,C4,ambiguous,C1-g112
5139,M5,safety,SAFETY,anonymous,SAFE-015
5140,M3,demo,DEMO,doctor,DEMO-doctor-21
5141,M2,demo,DEMO,teacher,DEMO-teacher-32
5142,M2,main,C2,clear,C2-038
5143,M1,safety,SAFETY,physician,SAFE-008
5144,M4,demo,DEMO,engineer,DEMO-engineer-49
5145,M5,auth,AUTH,physician,AUTH-007
5146,M3,demo,DEMO,doctor,DEMO-doctor-40
5147,M4,main,C2,clear,C2-034
5148,M2,main,C5,ambiguous,C2-n003
5149,M4,main,C4,ambiguous,C1-g112
5150,M2,main,C5,ambiguous,C2-n016
5151,M3,main,C2,clear,C2-n015
5152,M4,main,C3,clear,C3-031
5153,M4,main,C4,ambiguous,C1-059
5154,M3,auth,AUTH,researcher,AUTH-034
5155,M1,main,C6,ambiguous,C3-090
5156,M1,auth,AUTH,physician,AUTH-039
5157,M3,main,C4,ambiguous,C1-038
5158,M2,main,C6,ambiguous,C3-091
5159,M2,main,C2,clear,C2-n024
5160,M2,demo,DEMO,engineer,DEMO-engineer-12
5161,M2,auth,AUTH,physician,AUTH-031
5162,M4,main,C3,clear,C3-088
5163,M3,main,C2,clear,C2-004
5164,M4,main,C6,ambiguous,C3-025
5165,M4,demo,DEMO,engineer,DEMO-engineer-19
5166,M1,auth,AUTH,physician,AUTH-021
5167,M1,main,C3,clear,C3-039
5168,M4,demo,DEMO,teacher,DEMO-teacher-44
5169,M5,demo,DEMO,nurse,DEMO-nurse-29
5170,M3,main,C3,clear,C3-043
5171,M3,demo,DEMO,engineer,DEMO-engineer-35
5172,M2,main,C6,ambiguous,C3-005
5173,M2,main,C4,ambiguous,C1-021
5174,M3,main,C5,ambiguous,C2-n007
5175,M5,demo,DEMO,engineer,DEMO-engineer-39
5176,M4,demo,DEMO,nurse,DEMO-nurse-43
5177,M3,demo,DEMO,nurse,DEMO-nurse-15
5178,M2,safety,SAFETY,researcher,SAFE-027
5179,M5,demo,DEMO,doctor,DEMO-doctor-01
5180,M1,demo,DEMO,doctor,DEMO-doctor-55
5181,M5,main,C6,ambiguous,C3-045
5182,M1,main,C3,clear,C3-073
5183,M5,main,C4,ambiguous,C1-g104
5184,M3,safety,SAFETY,researcher,SAFE-050
5185,M4,auth,AUTH,physician,AUTH-004
5186,M2,main,C6,ambiguous,C3-063
5187,M3,main,C2,clear,C2-n118
5188,M1,demo,DEMO,nurse,DEMO-nurse-15
5189,M2,main,C6,ambiguous,C3-045
5190,M4,safety,SAFETY,anonymous,SAFE-042
5191,M4,main,C5,ambiguous,C2-n015
5192,M5,demo,DEMO,teacher,DEMO-teacher-42
5193,M3,main,C2,clear,C2-n014
5194,M1,safety,SAFETY,researcher,SAFE-008
5195,M2,main,C3,clear,C3-067
5196,M1,demo,DEMO,teacher,DEMO-teacher-32
5197,M4,safety,SAFETY,physician,SAFE-050
5198,M4,auth,AUTH,physician,AUTH-009
5199,M1,demo,DEMO,nurse,DEMO-nurse-56
5200,M1,main,C1,clear,C1-g113
5201,M4,auth,AUTH,anonymous,AUTH-050
5202,M3,safety,SAFETY,researcher,SAFE-042
5203,M5,main,C1,clear,C1-g110
5204,M2,main,C1,clear,C1-g108
5205,M5,main,C5,ambiguous,C2-030
5206,M1,demo,DEMO,engineer,DEMO-engineer-21
5207,M3,demo,DEMO,doctor,DEMO-doctor-55
5208,M3,demo,DEMO,doctor,DEMO-doctor-08
5209,M1,auth,AUTH,anonymous,AUTH-037
5210,M5,main,C4,ambiguous,C1-054
5211,M1,auth,AUTH,physician,AUTH-023
5212,M4,auth,AUTH,physician,AUTH-021
5213,M5,main,C2,clear,C2-n026
5214,M3,main,C5,ambiguous,C2-n021
5215,M1,auth,AUTH,patient,AUTH-024
5216,M5,auth,AUTH,physician,AUTH-009
5217,M3,safety,SAFETY,anonymous,SAFE-001
5218,M4,safety,SAFETY,patient,SAFE-041
5219,M3,safety,SAFETY,researcher,SAFE-028
5220,M2,demo,DEMO,doctor,DEMO-doctor-41
5221,M4,main,C6,ambiguous,C3-022
5222,M1,main,C4,ambiguous,C1-047
5223,M3,demo,DEMO,nurse,DEMO-nurse-21
5224,M1,main,C1,clear,C1-033
5225,M2,demo,DEMO,teacher,DEMO-teacher-49
5226,M4,main,C2,clear,C2-n029
5227,M3,main,C4,ambiguous,C1-040
5228,M5,auth,AUTH,physician,AUTH-050
5229,M5,auth,AUTH,patient,AUTH-014
5230,M4,main,C5,ambiguous,C2-040
5231,M1,demo,DEMO,doctor,DEMO-doctor-23
5232,M1,main,C1,clear,C1-039
5233,M5,main,C6,ambiguous,C3-039
5234,M1,demo,DEMO,engineer,DEMO-engineer-44
5235,M1,auth,AUTH,anonymous,AUTH-022
5236,M1,main,C1,clear,C1-006
5237,M5,main,C1,clear,C1-039
5238,M4,safety,SAFETY,researcher,SAFE-008
5239,M3,main,C2,clear,C2-n027
5240,M3,demo,DEMO,engineer,DEMO-engineer-28
5241,M3,demo,DEMO,teacher,DEMO-teacher-01
5242,M3,demo,DEMO,engineer,DEMO-engineer-17
5243,M1,safety,SAFETY,patient,SAFE-026
5244,M4,main,C1,clear,C1-058
5245,M3,main,C3,clear,C3-067
5246,M4,demo,DEMO,doctor,DEMO-doctor-46
5247,M2,main,C3,clear,C3-089
5248,M4,demo,DEMO,doctor,DEMO-doctor-27
5249,M3,safety,SAFETY,anonymous,SAFE-008
5250,M1,safety,SAFETY,anonymous,SAFE-026
5251,M2,main,C2,clear,C2-022
5252,M5,main,C2,clear,C2-024
5253,M3,main,C3,clear,C3-069
5254,M3,main,C4,ambiguous,C1-051
5255,M2,main,C2,clear,C2-027
5256,M2,main,C2,clear,C2-031
5257,M2,main,C6,ambiguous,C3-020
5258,M4,demo,DEMO,engineer,DEMO-engineer-47
5259,M4,main,C5,ambiguous,C2-n026
5260,M1,main,C3,clear,C3-079
5261,M3,demo,DEMO,nurse,DEMO-nurse-46
5262,M3,demo,DEMO,engineer,DEMO-engineer-23
5263,M2,auth,AUTH,researcher,AUTH-036
5264,M1,main,C3,clear,C3-030
5265,M3,main,C5,ambiguous,C2-037
5266,M1,main,C2,clear,C2-034
5267,M2,main,C4,ambiguous,C1-013
5268,M3,safety,SAFETY,anonymous,SAFE-019
5269,M1,demo,DEMO,engineer,DEMO-engineer-51
5270,M3,main,C2,clear,C2-n028
5271,M1,main,C4,ambiguous,C1-007
5272,M2,demo,DEMO,engineer,DEMO-engineer-60
5273,M5,demo,DEMO,doctor,DEMO-doctor-28
5274,M1,safety,SAFETY,patient,SAFE-047
5275,M2,demo,DEMO,doctor,DEMO-doctor-19
5276,M2,main,C1,clear,C1-g115
5277,M3,auth,AUTH,anonymous,AUTH-007
5278,M2,auth,AUTH,anonymous,AUTH-024
5279,M1,demo,DEMO,engineer,DEMO-engineer-06
5280,M1,main,C5,ambiguous,C2-014
5281,M3,safety,SAFETY,anonymous,SAFE-023
5282,M5,demo,DEMO,doctor,DEMO-doctor-48
5283,M3,demo,DEMO,teacher,DEMO-teacher-58
5284,M5,auth,AUTH,patient,AUTH-035
5285,M4,main,C4,ambiguous,C1-g106
5286,M4,main,C3,clear,C3-015
5287,M4,main,C3,clear,C3-028
5288,M2,safety,SAFETY,physician,SAFE-028
5289,M2,auth,AUTH,physician,AUTH-014
5290,M4,safety,SAFETY,physician,SAFE-049
5291,M3,demo,DEMO,nurse,DEMO-nurse-03
5292,M5,auth,AUTH,anonymous,AUTH-037
5293,M3,main,C4,ambiguous,C1-008
5294,M3,main,C1,clear,C1-051
5295,M1,safety,SAFETY,researcher,SAFE-050
5296,M2,main,C5,ambiguous,C2-040
5297,M5,auth,AUTH,patient,AUTH-043
5298,M3,auth,AUTH,anonymous,AUTH-025
5299,M3,safety,SAFETY,physician,SAFE-007
5300,M2,safety,SAFETY,patient,SAFE-021
5301,M4,demo,DEMO,engineer,DEMO-engineer-50
5302,M5,demo,DEMO,teacher,DEMO-teacher-38
5303,M2,auth,AUTH,patient,AUTH-035
5304,M2,safety,SAFETY,physician,SAFE-002
5305,M1,safety,SAFETY,anonymous,SAFE-022
5306,M1,demo,DEMO,doctor,DEMO-doctor-29
5307,M1,main,C4,ambiguous,C1-023
5308,M5,safety,SAFETY,patient,SAFE-044
5309,M2,safety,SAFETY,patient,SAFE-047
5310,M4,main,C3,clear,C3-017
5311,M5,demo,DEMO,teacher,DEMO-teacher-12
5312,M5,demo,DEMO,nurse,DEMO-nurse-51
5313,M1,main,C6,ambiguous,C3-004
5314,M5,safety,SAFETY,researcher,SAFE-024
5315,M4,demo,DEMO,engineer,DEMO-engineer-31
5316,M5,demo,DEMO,nurse,DEMO-nurse-35
5317,M1,safety,SAFETY,researcher,SAFE-049
5318,M2,main,C2,clear,C2-n013
5319,M2,main,C1,clear,C1-g113
5320,M2,main,C5,ambiguous,C2-034
5321,M1,main,C4,ambiguous,C1-039
5322,M3,auth,AUTH,physician,AUTH-009
5323,M5,main,C6,ambiguous,C3-041
5324,M2,main,C4,ambiguous,C1-g112
5325,M2,safety,SAFETY,patient,SAFE-025
5326,M4,main,C4,ambiguous,C1-053
5327,M1,main,C3,clear,C3-011
5328,M3,main,C4,ambiguous,C1-023
5329,M1,safety,SAFETY,patient,SAFE-006
5330,M5,main,C2,clear,C2-011
5331,M2,safety,SAFETY,anonymous,SAFE-044
5332,M3,main,C3,clear,C3-045
5333,M3,main,C1,clear,C1-053
5334,M4,demo,DEMO,teacher,DEMO-teacher-42
5335,M4,demo,DEMO,doctor,DEMO-doctor-52
5336,M2,safety,SAFETY,anonymous,SAFE-049
5337,M3,main,C6,ambiguous,C3-074
5338,M2,safety,SAFETY,physician,SAFE-023
5339,M2,demo,DEMO,nurse,DEMO-nurse-26
5340,M5,main,C3,clear,C3-010
5341,M1,main,C6,ambiguous,C3-057
5342,M2,demo,DEMO,doctor,DEMO-doctor-51
5343,M1,demo,DEMO,teacher,DEMO-teacher-35
5344,M5,auth,AUTH,physician,AUTH-042
5345,M1,demo,DEMO,teacher,DEMO-teacher-51
5346,M1,safety,SAFETY,researcher,SAFE-043
5347,M4,auth,AUTH,patient,AUTH-002
5348,M1,auth,AUTH,anonymous,AUTH-027
5349,M4,auth,AUTH,patient,AUTH-012
5350,M5,main,C3,clear,C3-086
5351,M2,main,C3,clear,C3-061
5352,M1,demo,DEMO,nurse,DEMO-nurse-20
5353,M1,auth,AUTH,researcher,AUTH-023
5354,M3,safety,SAFETY,anonymous,SAFE-048
5355,M2,main,C2,clear,C2-020
5356,M5,auth,AUTH,anonymous,AUTH-028
5357,M5,demo,DEMO,teacher,DEMO-teacher-11
5358,M2,auth,AUTH,physician,AUTH-010
5359,M2,main,C3,clear,C3-087
5360,M5,auth,AUTH,physician,AUTH-036
5361,M2,demo,DEMO,nurse,DEMO-nurse-31
5362,M5,auth,AUTH,physician,AUTH-035
5363,M3,main,C4,ambiguous,C1-032
5364,M3,main,C6,ambiguous,C3-050
5365,M4,demo,DEMO,doctor,DEMO-doctor-23
5366,M3,demo,DEMO,teacher,DEMO-teacher-10
5367,M1,auth,AUTH,patient,AUTH-002
5368,M5,main,C5,ambiguous,C2-031
5369,M4,main,C6,ambiguous,C3-004
5370,M2,main,C6,ambiguous,C3-023
5371,M1,auth,AUTH,physician,AUTH-005
5372,M5,demo,DEMO,nurse,DEMO-nurse-11
5373,M2,main,C4,ambiguous,C1-014
5374,M1,main,C1,clear,C1-018
5375,M5,auth,AUTH,researcher,AUTH-003
5376,M2,demo,DEMO,engineer,DEMO-engineer-01
5377,M5,safety,SAFETY,anonymous,SAFE-025
5378,M2,auth,AUTH,anonymous,AUTH-016
5379,M4,demo,DEMO,engineer,DEMO-engineer-25
5380,M3,demo,DEMO,engineer,DEMO-engineer-31
5381,M5,main,C1,clear,C1-g115
5382,M1,main,C2,clear,C2-n016
5383,M4,demo,DEMO,nurse,DEMO-nurse-24
5384,M3,demo,DEMO,doctor,DEMO-doctor-31
5385,M3,demo,DEMO,teacher,DEMO-teacher-57
5386,M3,auth,AUTH,anonymous,AUTH-031
5387,M4,main,C6,ambiguous,C3-001
5388,M3,main,C3,clear,C3-016
5389,M3,demo,DEMO,doctor,DEMO-doctor-59
5390,M3,main,C3,clear,C3-011
5391,M1,main,C5,ambiguous,C2-n028
5392,M4,main,C3,clear,C3-007
5393,M4,main,C2,clear,C2-n118
5394,M3,main,C6,ambiguous,C3-097
5395,M4,auth,AUTH,researcher,AUTH-041
5396,M1,safety,SAFETY,researcher,SAFE-021
5397,M5,main,C2,clear,C2-022
5398,M5,main,C6,ambiguous,C3-004
5399,M1,demo,DEMO,engineer,DEMO-engineer-32
5400,M3,main,C3,clear,C3-079
5401,M1,demo,DEMO,engineer,DEMO-engineer-42
5402,M4,safety,SAFETY,patient,SAFE-002
5403,M5,main,C6,ambiguous,C3-069
5404,M5,auth,AUTH,physician,AUTH-040
5405,M3,auth,AUTH,researcher,AUTH-040
5406,M3,demo,DEMO,nurse,DEMO-nurse-40
5407,M5,safety,SAFETY,physician,SAFE-024
5408,M1,main,C3,clear,C3-001
5409,M2,auth,AUTH,physician,AUTH-042
5410,M4,main,C5,ambiguous,C2-n013
5411,M4,demo,DEMO,teacher,DEMO-teacher-49
5412,M5,main,C4,ambiguous,C1-016
5413,M3,demo,DEMO,engineer,DEMO-engineer-33
5414,M5,auth,AUTH,anonymous,AUTH-003
5415,M3,main,C1,clear,C1-034
5416,M4,main,C3,clear,C3-006
5417,M1,auth,AUTH,researcher,AUTH-003
